테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_TRANSACTION_ID,거래 또는 후원 완료를 식별하는 ID (오늘의 리포트 : 약정id),VARCHAR,Y,,,거래 또는 후원 완료를 식별하는 ID (오늘의 리포트 : 약정id),
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VALUE,이벤트에 연결된 금액 또는 수치값,VARCHAR,Y,,,이벤트에 연결된 금액 또는 수치값,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VIDEO_CURRENT_TIME,동영상 이벤트 발생 시점의 현재 재생 위치,VARCHAR,Y,,,동영상 이벤트 발생 시점의 현재 재생 위치,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VIDEO_DURATION,동영상 전체 재생 길이,VARCHAR,Y,,,동영상 전체 재생 길이,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VIDEO_PERCENT,동영상 시청 완료 또는 진행 비율,VARCHAR,Y,,,동영상 시청 완료 또는 진행 비율,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VIDEO_PROVIDER,동영상 제공 플랫폼,VARCHAR,Y,,,동영상 제공 플랫폼,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VIDEO_TITLE,동영상 제목,VARCHAR,Y,,,동영상 제목,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,EP_VIDEO_URL,동영상 URL,VARCHAR,Y,,,동영상 URL,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_BIZ_TYPE,후원 또는 관심 사업 유형,VARCHAR,Y,,,후원 또는 관심 사업 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_DONATION_TYPE,후원 구분 유형,VARCHAR,Y,,,후원 구분 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_DONOR_TYPE,후원자 유형,VARCHAR,Y,,,후원자 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_LOGIN_STATUS,로그인 여부,VARCHAR,Y,,,로그인 여부,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_MEMBER_ID,회원 식별자,VARCHAR,Y,,,회원 식별자,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_MEMBER_TYPE,회원 상태 또는 회원 구분,VARCHAR,Y,,,회원 상태 또는 회원 구분,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,UP_USER_ID,서비스에서 설정한 사용자 식별자,VARCHAR,Y,,,서비스에서 설정한 사용자 식별자,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,USER_LTV_CURRENCY,금액 데이터의 통화 단위,VARCHAR,Y,,,금액 데이터의 통화 단위,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,USER_LTV_REVENUE,사용자 기준 누적 수익 또는 가치,VARCHAR,Y,,,사용자 기준 누적 수익 또는 가치,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_CATEGORY,기기 유형,VARCHAR,Y,,,기기 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_IS_LIMITED_AD_TRACKING,광고 추적 제한 여부,VARCHAR,Y,,,광고 추적 제한 여부,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_LANGUAGE,기기 또는 브라우저 언어 설정,VARCHAR,Y,,,기기 또는 브라우저 언어 설정,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_MOBILE_BRAND_NAME,모바일 기기 브랜드명,VARCHAR,Y,,,모바일 기기 브랜드명,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_MOBILE_MARKETING_NAME,모바일 기기의 마케팅용 모델명,VARCHAR,Y,,,모바일 기기의 마케팅용 모델명,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_MOBILE_MODEL_NAME,모바일 기기 모델명,VARCHAR,Y,,,모바일 기기 모델명,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_MOBILE_OS_HARDWARE_MODEL,모바일 OS 또는 하드웨어 모델 정보,VARCHAR,Y,,,모바일 OS 또는 하드웨어 모델 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_OPERATING_SYSTEM,운영체제,VARCHAR,Y,,,운영체제,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_OPERATING_SYSTEM_VERSION,운영체제 버전,VARCHAR,Y,,,운영체제 버전,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_WEB_INFO_BROWSER,웹 브라우저명,VARCHAR,Y,,,웹 브라우저명,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_WEB_INFO_BROWSER_VERSION,웹 브라우저 버전,VARCHAR,Y,,,웹 브라우저 버전,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,DEVICE_WEB_INFO_HOSTNAME,이벤트가 발생한 호스트명,VARCHAR,Y,,,이벤트가 발생한 호스트명,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,GEO_CITY,도시 정보,VARCHAR,Y,,,도시 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,GEO_CONTINENT,대륙 정보,VARCHAR,Y,,,대륙 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,GEO_COUNTRY,국가 정보,VARCHAR,Y,,,국가 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,GEO_METRO,대도시권 또는 광역권 정보,VARCHAR,Y,,,대도시권 또는 광역권 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,GEO_REGION,지역 또는 시도 정보,VARCHAR,Y,,,지역 또는 시도 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,GEO_SUB_CONTINENT,하위 대륙 정보,VARCHAR,Y,,,하위 대륙 정보,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,CTS_MANUAL_CAMPAIGN_ID,수동 캠페인 ID 또는 UTM 캠페인 ID,VARCHAR,Y,,,수동 캠페인 ID 또는 UTM 캠페인 ID,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,CTS_MANUAL_CAMPAIGN_NAME,수동 캠페인명 또는 UTM 캠페인명,VARCHAR,Y,,,수동 캠페인명 또는 UTM 캠페인명,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,CTS_MANUAL_CONTENT,수동 콘텐츠값 또는 UTM content,VARCHAR,Y,,,수동 콘텐츠값 또는 UTM content,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,CTS_MANUAL_MEDIUM,수동 매체값 또는 UTM medium,VARCHAR,Y,,,수동 매체값 또는 UTM medium,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,CTS_MANUAL_SOURCE,수동 소스값 또는 UTM source,VARCHAR,Y,,,수동 소스값 또는 UTM source,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,CTS_MANUAL_TERM,수동 검색어값 또는 UTM term,VARCHAR,Y,,,수동 검색어값 또는 UTM term,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_CAMPAIGN_ID,캠페인 식별값,VARCHAR,Y,,,캠페인 식별값,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_CAMPAIGN_NAME,STSLC_CRC_CAMPAIGN_NAME,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_DEFAULT_CHANNEL_GROUP,STSLC_CRC_DEFAULT_CHANNEL_GROUP,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_MEDIUM,유입 매체 또는 채널 유형,VARCHAR,Y,,,유입 매체 또는 채널 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_PRIMARY_CHANNEL_GROUP,STSLC_CRC_PRIMARY_CHANNEL_GROUP,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_SOURCE,유입 소스,VARCHAR,Y,,,유입 소스,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_CRC_SOURCE_PLATFORM,STSLC_CRC_SOURCE_PLATFORM,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_GAC_AD_GROUP_ID,STSLC_GAC_AD_GROUP_ID,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_GAC_AD_GROUP_NAME,STSLC_GAC_AD_GROUP_NAME,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_GAC_CAMPAIGN_NAME,STSLC_GAC_CAMPAIGN_NAME,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_MC_CAMPAIGN_NAME,STSLC_MC_CAMPAIGN_NAME,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_MC_CONTENT,광고 소재 또는 콘텐츠 구분값,VARCHAR,Y,,,광고 소재 또는 콘텐츠 구분값,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_MC_MEDIUM,유입 매체 또는 채널 유형,VARCHAR,Y,,,유입 매체 또는 채널 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_MC_SOURCE,유입 소스,VARCHAR,Y,,,유입 소스,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_MC_SOURCE_PLATFORM,STSLC_MC_SOURCE_PLATFORM,VARCHAR,Y,,,,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STSLC_MC_TERM,"검색어, 타겟, 키워드 또는 세부 캠페인 구분값",VARCHAR,Y,,,"검색어, 타겟, 키워드 또는 세부 캠페인 구분값",
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,TS_MEDIUM,사용자가 유입된 마케팅 채널 또는 매체 유형,VARCHAR,Y,,,사용자가 유입된 마케팅 채널 또는 매체 유형,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,TS_NAME,"객체(캠페인, 프로모션, 폼, 사용자 입력 항목 등)의 이름 또는 명칭",VARCHAR,Y,,,"객체(캠페인, 프로모션, 폼, 사용자 입력 항목 등)의 이름 또는 명칭",
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,TS_SOURCE,"사용자가 유입된 웹사이트, 광고 플랫폼 또는 채널의 출처",VARCHAR,Y,,,"사용자가 유입된 웹사이트, 광고 플랫폼 또는 채널의 출처",
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,STREAM_ID,GA4 데이터 스트림 식별자,VARCHAR,Y,,,GA4 데이터 스트림 식별자,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,PLATFORM,이벤트가 발생한 플랫폼 구분값,VARCHAR,Y,,,이벤트가 발생한 플랫폼 구분값,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,ECOMMERCE_PURCHASE_REVENUE,구매 또는 후원 전환 금액,VARCHAR,Y,,,구매 또는 후원 전환 금액,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,ECOMMERCE_TOTAL_ITEM_QUANTITY,전체 항목 수량,VARCHAR,Y,,,전체 항목 수량,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,ECOMMERCE_TRANSACTION_ID,거래 또는 후원 완료를 식별하는 ID,VARCHAR,Y,,,거래 또는 후원 완료를 식별하는 ID,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,ECOMMERCE_UNIQUE_ITEMS,고유 항목 수,VARCHAR,Y,,,고유 항목 수,
BIGQUERY_REFINED_DATA,BigQuery 정제 데이터,1이벤트 (원천 staging row),GA4,ITEMS,배열값,ARRAY,Y,,,배열값. item_category: 항목 카테고리 / item_id: 항목 식별값 / item_name: 항목명 또는 후원 사업명 / item_revenue: 항목별 수익 또는 후원 금액 / price: 항목 가격 또는 후원 금액 / promotion_id: 프로모션 또는 배너 식별값 / promotion_name: 프로모션 또는 배너 이름 / quantity: 항목 수량,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,UTM_SOURCE,UTM 소스,VARCHAR,Y,,,UTM source,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,UTM_MEDIUM,UTM 매체,VARCHAR,Y,,,UTM medium,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,UTM_CAMPAIGN,UTM 캠페인,VARCHAR,Y,,,UTM campaign,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,UTM_CONTENT,UTM 콘텐츠,VARCHAR,Y,,,UTM content,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,UTM_TERM,UTM 검색어,VARCHAR,Y,,,UTM term,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,SOURCE_MEDIUM,파생 source / medium,VARCHAR,Y,,,파생 source / medium,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,XCHAN_SOURCE,크로스채널 소스,VARCHAR,Y,,,cross_channel source,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,XCHAN_MEDIUM,크로스채널 매체,VARCHAR,Y,,,cross_channel medium,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,XCHAN_CAMPAIGN,크로스채널 캠페인,VARCHAR,Y,,,cross_channel campaign,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,DEFAULT_CHANNEL_GROUP,기본 채널그룹,VARCHAR,Y,,,기본 채널그룹,
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
BIGQUERY_TRAFFIC_SOURCE,GA 트래픽소스,1트래픽소스 (session/last-click),GA4,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,BIZ_TARGET_DK,사업목표 대체키,VARCHAR,N,PK,,사업목표 대체키 (PK),
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,TARGET_YEAR,목표연도 YYYY,"NUMBER(4,0)",Y,,,목표연도 YYYY,
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,MONTH_NO,월 1~12,"NUMBER(2,0)",Y,,,월 1~12,
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,MONTH_KEY,월키 YYYYMM,VARCHAR,Y,,,월키 YYYYMM,
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,ORG_CD,조직코드 (FK→DIM_ORG),VARCHAR,Y,,,조직코드 (FK→DIM_ORG),
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,ORG_NM,조직 (이름조인 보완),VARCHAR,Y,,,조직 (이름조인 보완),
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,SPONSOR_BIZ_NM,후원사업,VARCHAR,Y,,,후원사업,
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,CAMPAIGN_NM,캠페인 (연결키 부재 Q10),VARCHAR,Y,,,캠페인 (연결키 부재 Q10),
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,TARGET_TYPE,목표유형: 당초/추경1차/추경2차,VARCHAR,Y,,,목표유형: 당초/추경1차/추경2차,
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,TARGET_CNT,목표 건수(건),"NUMBER(18,4)",Y,,,목표 건수(건) — 지표사전 #152~155,
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_BIZ_TARGET,사업목표 마스터,연/월 × 조직 × 사업 (1목표),마스터,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_CD,캠페인코드,VARCHAR,N,PK,,캠페인코드 (PK),
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_NM,캠페인명,VARCHAR,Y,,,캠페인명,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,UPPER_CMPGN_CD,상위캠페인코드 (자기참조),VARCHAR,Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,상위캠페인코드 (자기참조),
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,UPPER_CMPGN_YN,상위캠페인 여부 (Y/N),VARCHAR,Y,,,상위캠페인 여부 (Y/N),
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,BRND_ID,브랜드ID,VARCHAR,Y,,,브랜드ID,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,BRND_NM,브랜드명,VARCHAR,Y,,,브랜드명,동일소스 JOIN
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,PR_MTH_CD,홍보방법코드,VARCHAR,Y,FK,CRM_CODE※비강제,홍보방법코드,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,SPNSR_BSNS_ID,후원사업ID (Q16 조인키),VARCHAR,Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID (Q16 조인키),
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_CTGR_CD,CMPGN_CTGR_CD,"NUMBER(10,0)",Y,FK,CRM_CODE※비강제,CMPGN_CTGR_CD. 코드id:MM294.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_CTGR_NM,CMPGN_CTGR_NM,VARCHAR,Y,,,CMPGN_CTGR_NM. 코드id:MM294.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,MBER_INFLOW_PATH_CD,MBER_INFLOW_PATH_CD,"NUMBER(10,0)",Y,,,MBER_INFLOW_PATH_CD. 코드id:MM293.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,MBER_INFLOW_PATH_NM,회원 유입경로명,VARCHAR,Y,,,MBER_INFLOW_PATH_NM. 코드id:MM293.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_TYPE1_BSN,CMPGN_TYPE1_BSN,"NUMBER(10,0)",Y,FK,CRM_CODE※비강제,CMPGN_TYPE1_BSN. 코드id:MM295.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_TYPE1_NM,캠페인 유형1명 (MM295 라벨): 국내 / 통합 / 해외,VARCHAR,Y,,,캠페인 유형1명 (MM295 라벨): 국내 / 통합 / 해외. 코드id:MM295.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_TYPE2_BSN,CMPGN_TYPE2_BSN,"NUMBER(10,0)",Y,FK,CRM_CODE※비강제,CMPGN_TYPE2_BSN. 코드id:MM296.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_TYPE2_NM,CMPGN_TYPE2_NM,VARCHAR,Y,,,CMPGN_TYPE2_NM. 코드id:MM296.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,MKTG_CMPGN_NM,MKTG_CMPGN_NM,"NUMBER(10,0)",Y,,,MKTG_CMPGN_NM.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,MK_CMPGN_NM,"마케팅 캠페인명 (라벨, Q16 해소)",VARCHAR,Y,,,"마케팅 캠페인명 (라벨, Q16 해소)",
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_STRT_DE,캠페인 시작일 YYYYMMDD,VARCHAR,Y,,,캠페인 시작일 YYYYMMDD,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMPGN_TRGET_CD,캠페인대상 코드 raw,VARCHAR,Y,,,캠페인대상 코드 raw. 코드id:CM002.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CPR_DIV_CD,법인구분코드,VARCHAR,Y,,,법인구분 코드 raw. 코드id:CM019.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,SPNSR_DIV_CD,후원구분코드,VARCHAR,Y,,,후원구분 코드 raw. 코드id:CM035.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CPR_DIV_NM,법인구분명,VARCHAR,Y,,,법인구분명 — CPR_DIV_CD 라벨,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,SPNSR_DIV_NM,후원구분명,VARCHAR,Y,,,후원구분명 — SPNSR_DIV_CD 라벨,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMMN_BRND,공통브랜드,"NUMBER(10,0)",Y,,,MM297 공통브랜드 코드. 라벨=CMMN_BRND_NM. 코드id:MM297.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,CMMN_BRND_NM,MM297 공통브랜드명,VARCHAR,Y,,,MM297 공통브랜드명,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,MKTG_UTM,마케팅 UTM,"NUMBER(10,0)",Y,,,TM_CM_MKTNG_UTM 코드. 라벨=MKTG_UTM_NM. 고유값:MKTG_UTM_NM.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,MKTG_UTM_NM,TM_CM_MKTNG_UTM 라벨,VARCHAR,Y,,,TM_CM_MKTNG_UTM 라벨,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,PROMO_METHOD_NAME,홍보방법명,VARCHAR,Y,,,홍보방법명. 코드id:CM008.,
CRM_CAMPAIGN,캠페인 마스터,1캠페인 (CMPGN_CD),마스터,PARENT_CAMPAIGN_NAME,상위캠페인명,VARCHAR,Y,,,상위캠페인명.,
CRM_CODE,코드사전,"코드그룹 × 코드 (CD_ID, DTL_CD_ID)",코드,CD_ID,코드그룹 ID,VARCHAR,N,PK,,코드그룹 ID (PK),
